token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
61672,NIFTY29MAY2524200PE,NIFTY,29MAY2025,2420000.000000,75,OPTIDX,NFO,5.000000
61676,NIFTY29MAY2524300PE,NIFTY,29MAY2025,2430000.000000,75,OPTIDX,NFO,5.000000
61682,NIFTY29MAY2524450PE,NIFTY,29MAY2025,2445000.000000,75,OPTIDX,NFO,5.000000
61723,BANKNIFTY25SEP2542000CE,BANKNIFTY,25SEP2025,4200000.000000,30,OPTIDX,NFO,5.000000
61725,NIFTY29MAY2524800CE,NIFTY,29MAY2025,2480000.000000,75,OPTIDX,NFO,5.000000
61747,NIFTY27DEC2923000PE,NIFTY,27DEC2029,2300000.000000,75,OPTIDX,NFO,5.000000
61772,NIFTY27DEC2925000CE,NIFTY,27DEC2029,2500000.000000,75,OPTIDX,NFO,5.000000
61726,NIFTY29MAY2524800PE,NIFTY,29MAY2025,2480000.000000,75,OPTIDX,NFO,5.000000
61984,BANKNIFTY25SEP2543500CE,BANKNIFTY,25SEP2025,4350000.000000,30,OPTIDX,NFO,5.000000
62144,NIFTY26JUN2521500PE,NIFTY,26JUN2025,2150000.000000,75,OPTIDX,NFO,5.000000
62140,NIFTY26JUN2521400PE,NIFTY,26JUN2025,2140000.000000,75,OPTIDX,NFO,5.000000
62163,NIFTY26JUN2521800CE,NIFTY,26JUN2025,2180000.000000,75,OPTIDX,NFO,5.000000
62183,NIFTYNXT5029MAY2548000CE,NIFTYNXT50,29MAY2025,4800000.000000,25,OPTIDX,NFO,5.000000
62187,NIFTY26JUN2522200CE,NIFTY,26JUN2025,2220000.000000,75,OPTIDX,NFO,5.000000
62198,NIFTY26JUN2522450PE,NIFTY,26JUN2025,2245000.000000,75,OPTIDX,NFO,5.000000
62207,NIFTY26JUN2522700CE,NIFTY,26JUN2025,2270000.000000,75,OPTIDX,NFO,5.000000
62215,NIFTY26JUN2522850CE,NIFTY,26JUN2025,2285000.000000,75,OPTIDX,NFO,5.000000
62266,NIFTY26JUN2523050PE,NIFTY,26JUN2025,2305000.000000,75,OPTIDX,NFO,5.000000
62260,NIFTYNXT5029MAY2550000PE,NIFTYNXT50,29MAY2025,5000000.000000,25,OPTIDX,NFO,5.000000
62273,NIFTYNXT5029MAY2550500CE,NIFTYNXT50,29MAY2025,5050000.000000,25,OPTIDX,NFO,5.000000
62226,NIFTYNXT5029MAY2548500PE,NIFTYNXT50,29MAY2025,4850000.000000,25,OPTIDX,NFO,5.000000
62331,NIFTY26JUN2523550CE,NIFTY,26JUN2025,2355000.000000,75,OPTIDX,NFO,5.000000
62311,NIFTYNXT5029MAY2552000CE,NIFTYNXT50,29MAY2025,5200000.000000,25,OPTIDX,NFO,5.000000
62322,NIFTY26JUN2523300PE,NIFTY,26JUN2025,2330000.000000,75,OPTIDX,NFO,5.000000
62284,NIFTYNXT5029MAY2551000PE,NIFTYNXT50,29MAY2025,5100000.000000,25,OPTIDX,NFO,5.000000
62348,NIFTY26JUN2523900PE,NIFTY,26JUN2025,2390000.000000,75,OPTIDX,NFO,5.000000
62342,NIFTY26JUN2523750PE,NIFTY,26JUN2025,2375000.000000,75,OPTIDX,NFO,5.000000
62372,NIFTY26JUN2524400PE,NIFTY,26JUN2025,2440000.000000,75,OPTIDX,NFO,5.000000
62436,BANKNIFTY25SEP2545000PE,BANKNIFTY,25SEP2025,4500000.000000,30,OPTIDX,NFO,5.000000
62494,NIFTYNXT5029MAY2554000PE,NIFTYNXT50,29MAY2025,5400000.000000,25,OPTIDX,NFO,5.000000
62513,NIFTYNXT5029MAY2554400CE,NIFTYNXT50,29MAY2025,5440000.000000,25,OPTIDX,NFO,5.000000
62518,NIFTYNXT5029MAY2554600PE,NIFTYNXT50,29MAY2025,5460000.000000,25,OPTIDX,NFO,5.000000
62528,NIFTYNXT5029MAY2554900PE,NIFTYNXT50,29MAY2025,5490000.000000,25,OPTIDX,NFO,5.000000
62573,NIFTYNXT5029MAY2556300CE,NIFTYNXT50,29MAY2025,5630000.000000,25,OPTIDX,NFO,5.000000
62576,NIFTYNXT5029MAY2556300PE,NIFTYNXT50,29MAY2025,5630000.000000,25,OPTIDX,NFO,5.000000
62579,NIFTYNXT5029MAY2556500CE,NIFTYNXT50,29MAY2025,5650000.000000,25,OPTIDX,NFO,5.000000
62571,NIFTYNXT5029MAY2556200CE,NIFTYNXT50,29MAY2025,5620000.000000,25,OPTIDX,NFO,5.000000
62589,NIFTYNXT5029MAY2556800CE,NIFTYNXT50,29MAY2025,5680000.000000,25,OPTIDX,NFO,5.000000
62632,NIFTYNXT5029MAY2558000PE,NIFTYNXT50,29MAY2025,5800000.000000,25,OPTIDX,NFO,5.000000
62625,NIFTYNXT5029MAY2557900CE,NIFTYNXT50,29MAY2025,5790000.000000,25,OPTIDX,NFO,5.000000
62622,NIFTYNXT5029MAY2557700PE,NIFTYNXT50,29MAY2025,5770000.000000,25,OPTIDX,NFO,5.000000
62666,NIFTYNXT5029MAY2559200CE,NIFTYNXT50,29MAY2025,5920000.000000,25,OPTIDX,NFO,5.000000
62684,NIFTYNXT5029MAY2559500CE,NIFTYNXT50,29MAY2025,5950000.000000,25,OPTIDX,NFO,5.000000
62739,NIFTYNXT5029MAY2561200PE,NIFTYNXT50,29MAY2025,6120000.000000,25,OPTIDX,NFO,5.000000
62742,NIFTYNXT5029MAY2561300PE,NIFTYNXT50,29MAY2025,6130000.000000,25,OPTIDX,NFO,5.000000
62787,NIFTYNXT5029MAY2562800PE,NIFTYNXT50,29MAY2025,6280000.000000,25,OPTIDX,NFO,5.000000
62767,NIFTYNXT5029MAY2562100PE,NIFTYNXT50,29MAY2025,6210000.000000,25,OPTIDX,NFO,5.000000
62762,NIFTYNXT5029MAY2561900CE,NIFTYNXT50,29MAY2025,6190000.000000,25,OPTIDX,NFO,5.000000
62780,NIFTYNXT5029MAY2562600CE,NIFTYNXT50,29MAY2025,6260000.000000,25,OPTIDX,NFO,5.000000
62804,NIFTYNXT5029MAY2563300CE,NIFTYNXT50,29MAY2025,6330000.000000,25,OPTIDX,NFO,5.000000
62807,NIFTYNXT5029MAY2563400PE,NIFTYNXT50,29MAY2025,6340000.000000,25,OPTIDX,NFO,5.000000
62817,NIFTYNXT5029MAY2563800CE,NIFTYNXT50,29MAY2025,6380000.000000,25,OPTIDX,NFO,5.000000
62828,NIFTYNXT5029MAY2564200CE,NIFTYNXT50,29MAY2025,6420000.000000,25,OPTIDX,NFO,5.000000
62860,NIFTYNXT5029MAY2565200CE,NIFTYNXT50,29MAY2025,6520000.000000,25,OPTIDX,NFO,5.000000
62872,NIFTYNXT5029MAY2565700PE,NIFTYNXT50,29MAY2025,6570000.000000,25,OPTIDX,NFO,5.000000
62882,NIFTYNXT5029MAY2566100CE,NIFTYNXT50,29MAY2025,6610000.000000,25,OPTIDX,NFO,5.000000
62912,NIFTY26MAR2618000CE,NIFTY,26MAR2026,1800000.000000,75,OPTIDX,NFO,5.000000
62933,NIFTY26MAR2628000PE,NIFTY,26MAR2026,2800000.000000,75,OPTIDX,NFO,5.000000
62944,NIFTYNXT5029MAY2566700CE,NIFTYNXT50,29MAY2025,6670000.000000,25,OPTIDX,NFO,5.000000
62950,NIFTYNXT5029MAY2567000CE,NIFTYNXT50,29MAY2025,6700000.000000,25,OPTIDX,NFO,5.000000
62951,NIFTYNXT5029MAY2567000PE,NIFTYNXT50,29MAY2025,6700000.000000,25,OPTIDX,NFO,5.000000
63098,BANKNIFTY25SEP2551000PE,BANKNIFTY,25SEP2025,5100000.000000,30,OPTIDX,NFO,5.000000
63109,NIFTYNXT5029MAY2573500CE,NIFTYNXT50,29MAY2025,7350000.000000,25,OPTIDX,NFO,5.000000
62957,NIFTYNXT5029MAY2567200PE,NIFTYNXT50,29MAY2025,6720000.000000,25,OPTIDX,NFO,5.000000
62952,NIFTYNXT5029MAY2567100CE,NIFTYNXT50,29MAY2025,6710000.000000,25,OPTIDX,NFO,5.000000
63116,BANKNIFTY25SEP2557000PE,BANKNIFTY,25SEP2025,5700000.000000,30,OPTIDX,NFO,5.000000
63110,NIFTYNXT5029MAY2573500PE,NIFTYNXT50,29MAY2025,7350000.000000,25,OPTIDX,NFO,5.000000
63352,NIFTYNXT5026JUN2552500PE,NIFTYNXT50,26JUN2025,5250000.000000,25,OPTIDX,NFO,5.000000
63417,NIFTYNXT5026JUN2555000PE,NIFTYNXT50,26JUN2025,5500000.000000,25,OPTIDX,NFO,5.000000
63549,NIFTYNXT5026JUN2556500CE,NIFTYNXT50,26JUN2025,5650000.000000,25,OPTIDX,NFO,5.000000
63561,NIFTYNXT5026JUN2557000CE,NIFTYNXT50,26JUN2025,5700000.000000,25,OPTIDX,NFO,5.000000
63575,NIFTYNXT5026JUN2557700CE,NIFTYNXT50,26JUN2025,5770000.000000,25,OPTIDX,NFO,5.000000
63593,NIFTYNXT5026JUN2558500CE,NIFTYNXT50,26JUN2025,5850000.000000,25,OPTIDX,NFO,5.000000
63627,NIFTYNXT5026JUN2559400PE,NIFTYNXT50,26JUN2025,5940000.000000,25,OPTIDX,NFO,5.000000
63597,NIFTYNXT5026JUN2558600PE,NIFTYNXT50,26JUN2025,5860000.000000,25,OPTIDX,NFO,5.000000
63601,NIFTYNXT5026JUN2558800PE,NIFTYNXT50,26JUN2025,5880000.000000,25,OPTIDX,NFO,5.000000
63614,NIFTYNXT5026JUN2559200CE,NIFTYNXT50,26JUN2025,5920000.000000,25,OPTIDX,NFO,5.000000
63658,NIFTYNXT5026JUN2560600CE,NIFTYNXT50,26JUN2025,6060000.000000,25,OPTIDX,NFO,5.000000
63720,NIFTYNXT5026JUN2561700PE,NIFTYNXT50,26JUN2025,6170000.000000,25,OPTIDX,NFO,5.000000
63788,NIFTYNXT5026JUN2562200PE,NIFTYNXT50,26JUN2025,6220000.000000,25,OPTIDX,NFO,5.000000
63795,NIFTYNXT5026JUN2562300PE,NIFTYNXT50,26JUN2025,6230000.000000,25,OPTIDX,NFO,5.000000
63831,NIFTYNXT5026JUN2563300PE,NIFTYNXT50,26JUN2025,6330000.000000,25,OPTIDX,NFO,5.000000
63812,NIFTYNXT5026JUN2562600PE,NIFTYNXT50,26JUN2025,6260000.000000,25,OPTIDX,NFO,5.000000
63847,NIFTYNXT5026JUN2564100PE,NIFTYNXT50,26JUN2025,6410000.000000,25,OPTIDX,NFO,5.000000
63854,NIFTYNXT5026JUN2564500CE,NIFTYNXT50,26JUN2025,6450000.000000,25,OPTIDX,NFO,5.000000
63906,NIFTYNXT5026JUN2567000CE,NIFTYNXT50,26JUN2025,6700000.000000,25,OPTIDX,NFO,5.000000
63907,NIFTYNXT5026JUN2567000PE,NIFTYNXT50,26JUN2025,6700000.000000,25,OPTIDX,NFO,5.000000
63924,NIFTYNXT5026JUN2567300CE,NIFTYNXT50,26JUN2025,6730000.000000,25,OPTIDX,NFO,5.000000
64699,NIFTY25SEP2527000PE,NIFTY,25SEP2025,2700000.000000,75,OPTIDX,NFO,5.000000
64736,NIFTYNXT5026JUN2573000CE,NIFTYNXT50,26JUN2025,7300000.000000,25,OPTIDX,NFO,5.000000
67774,NIFTY28DEC2820000CE,NIFTY,28DEC2028,2000000.000000,75,OPTIDX,NFO,5.000000
67786,NIFTY28DEC2826000CE,NIFTY,28DEC2028,2600000.000000,75,OPTIDX,NFO,5.000000
71476,NIFTY25JUN2626000CE,NIFTY,25JUN2026,2600000.000000,75,OPTIDX,NFO,5.000000
71553,NIFTY24JUN2721000CE,NIFTY,24JUN2027,2100000.000000,75,OPTIDX,NFO,5.000000
74457,BANKNIFTY24APR2542000CE,BANKNIFTY,24APR2025,4200000.000000,30,OPTIDX,NFO,5.000000
74483,BANKNIFTY24APR2543200CE,BANKNIFTY,24APR2025,4320000.000000,30,OPTIDX,NFO,5.000000
74486,BANKNIFTY24APR2543300PE,BANKNIFTY,24APR2025,4330000.000000,30,OPTIDX,NFO,5.000000
74531,BANKNIFTY24APR2543900CE,BANKNIFTY,24APR2025,4390000.000000,30,OPTIDX,NFO,5.000000
74546,BANKNIFTY24APR2544500PE,BANKNIFTY,24APR2025,4450000.000000,30,OPTIDX,NFO,5.000000
74604,BANKNIFTY24APR2544900PE,BANKNIFTY,24APR2025,4490000.000000,30,OPTIDX,NFO,5.000000
74667,BANKNIFTY24APR2546700PE,BANKNIFTY,24APR2025,4670000.000000,30,OPTIDX,NFO,5.000000
74679,BANKNIFTY24APR2547000PE,BANKNIFTY,24APR2025,4700000.000000,30,OPTIDX,NFO,5.000000
74686,BANKNIFTY24APR2547200CE,BANKNIFTY,24APR2025,4720000.000000,30,OPTIDX,NFO,5.000000
74756,BANKNIFTY24APR2549300PE,BANKNIFTY,24APR2025,4930000.000000,30,OPTIDX,NFO,5.000000
74710,BANKNIFTY24APR2548100PE,BANKNIFTY,24APR2025,4810000.000000,30,OPTIDX,NFO,5.000000
74801,BANKNIFTY24APR2549700PE,BANKNIFTY,24APR2025,4970000.000000,30,OPTIDX,NFO,5.000000
74810,BANKNIFTY24APR2550100CE,BANKNIFTY,24APR2025,5010000.000000,30,OPTIDX,NFO,5.000000
74824,BANKNIFTY24APR2550600CE,BANKNIFTY,24APR2025,5060000.000000,30,OPTIDX,NFO,5.000000
74829,BANKNIFTY24APR2550700CE,BANKNIFTY,24APR2025,5070000.000000,30,OPTIDX,NFO,5.000000
74963,BANKNIFTY24APR2551100PE,BANKNIFTY,24APR2025,5110000.000000,30,OPTIDX,NFO,5.000000
74966,BANKNIFTY24APR2551300CE,BANKNIFTY,24APR2025,5130000.000000,30,OPTIDX,NFO,5.000000
74967,BANKNIFTY24APR2551300PE,BANKNIFTY,24APR2025,5130000.000000,30,OPTIDX,NFO,5.000000
74972,BANKNIFTY24APR2551600CE,BANKNIFTY,24APR2025,5160000.000000,30,OPTIDX,NFO,5.000000
74989,BANKNIFTY24APR2552400PE,BANKNIFTY,24APR2025,5240000.000000,30,OPTIDX,NFO,5.000000
74993,BANKNIFTY24APR2552600PE,BANKNIFTY,24APR2025,5260000.000000,30,OPTIDX,NFO,5.000000
75002,BANKNIFTY24APR2553100CE,BANKNIFTY,24APR2025,5310000.000000,30,OPTIDX,NFO,5.000000
75127,BANKNIFTY24APR2554400PE,BANKNIFTY,24APR2025,5440000.000000,30,OPTIDX,NFO,5.000000
75343,BANKNIFTY24APR2554700PE,BANKNIFTY,24APR2025,5470000.000000,30,OPTIDX,NFO,5.000000
75404,BANKNIFTY24APR2554900CE,BANKNIFTY,24APR2025,5490000.000000,30,OPTIDX,NFO,5.000000
75412,BANKNIFTY24APR2555100CE,BANKNIFTY,24APR2025,5510000.000000,30,OPTIDX,NFO,5.000000
75444,BANKNIFTY24APR2555500PE,BANKNIFTY,24APR2025,5550000.000000,30,OPTIDX,NFO,5.000000
75447,BANKNIFTY24APR2555700CE,BANKNIFTY,24APR2025,5570000.000000,30,OPTIDX,NFO,5.000000
75413,BANKNIFTY24APR2555100PE,BANKNIFTY,24APR2025,5510000.000000,30,OPTIDX,NFO,5.000000
75557,BANKNIFTY24APR2557000CE,BANKNIFTY,24APR2025,5700000.000000,30,OPTIDX,NFO,5.000000
75514,BANKNIFTY24APR2556300PE,BANKNIFTY,24APR2025,5630000.000000,30,OPTIDX,NFO,5.000000
75567,BANKNIFTY24APR2557500CE,BANKNIFTY,24APR2025,5750000.000000,30,OPTIDX,NFO,5.000000
75568,BANKNIFTY24APR2557500PE,BANKNIFTY,24APR2025,5750000.000000,30,OPTIDX,NFO,5.000000
76567,FINNIFTY24APR2521100CE,FINNIFTY,24APR2025,2110000.000000,65,OPTIDX,NFO,5.000000
76574,FINNIFTY24APR2521300PE,FINNIFTY,24APR2025,2130000.000000,65,OPTIDX,NFO,5.000000
76570,FINNIFTY24APR2521200PE,FINNIFTY,24APR2025,2120000.000000,65,OPTIDX,NFO,5.000000
76678,FINNIFTY24APR2521800PE,FINNIFTY,24APR2025,2180000.000000,65,OPTIDX,NFO,5.000000
76691,FINNIFTY24APR2522000PE,FINNIFTY,24APR2025,2200000.000000,65,OPTIDX,NFO,5.000000
76750,FINNIFTY24APR2522200CE,FINNIFTY,24APR2025,2220000.000000,65,OPTIDX,NFO,5.000000
76894,FINNIFTY24APR2523200CE,FINNIFTY,24APR2025,2320000.000000,65,OPTIDX,NFO,5.000000
76903,FINNIFTY24APR2523600CE,FINNIFTY,24APR2025,2360000.000000,65,OPTIDX,NFO,5.000000
76980,FINNIFTY24APR2525100PE,FINNIFTY,24APR2025,2510000.000000,65,OPTIDX,NFO,5.000000
76988,FINNIFTY24APR2525200CE,FINNIFTY,24APR2025,2520000.000000,65,OPTIDX,NFO,5.000000
77032,FINNIFTY24APR2526200CE,FINNIFTY,24APR2025,2620000.000000,65,OPTIDX,NFO,5.000000
77027,FINNIFTY24APR2526000PE,FINNIFTY,24APR2025,2600000.000000,65,OPTIDX,NFO,5.000000
77112,FINNIFTY24APR2527600PE,FINNIFTY,24APR2025,2760000.000000,65,OPTIDX,NFO,5.000000
77108,FINNIFTY24APR2527400PE,FINNIFTY,24APR2025,2740000.000000,65,OPTIDX,NFO,5.000000
77634,MIDCPNIFTY24APR2510100PE,MIDCPNIFTY,24APR2025,1010000.000000,120,OPTIDX,NFO,5.000000
77638,MIDCPNIFTY24APR2510125PE,MIDCPNIFTY,24APR2025,1012500.000000,120,OPTIDX,NFO,5.000000
77630,MIDCPNIFTY24APR2510075PE,MIDCPNIFTY,24APR2025,1007500.000000,120,OPTIDX,NFO,5.000000
77653,MIDCPNIFTY24APR2510150PE,MIDCPNIFTY,24APR2025,1015000.000000,120,OPTIDX,NFO,5.000000
77706,MIDCPNIFTY24APR2510375CE,MIDCPNIFTY,24APR2025,1037500.000000,120,OPTIDX,NFO,5.000000
77724,MIDCPNIFTY24APR2510550CE,MIDCPNIFTY,24APR2025,1055000.000000,120,OPTIDX,NFO,5.000000
77733,MIDCPNIFTY24APR2510625PE,MIDCPNIFTY,24APR2025,1062500.000000,120,OPTIDX,NFO,5.000000
77746,MIDCPNIFTY24APR2510750PE,MIDCPNIFTY,24APR2025,1075000.000000,120,OPTIDX,NFO,5.000000
77749,MIDCPNIFTY24APR2510800CE,MIDCPNIFTY,24APR2025,1080000.000000,120,OPTIDX,NFO,5.000000
77750,MIDCPNIFTY24APR2510800PE,MIDCPNIFTY,24APR2025,1080000.000000,120,OPTIDX,NFO,5.000000
77773,MIDCPNIFTY24APR2510925CE,MIDCPNIFTY,24APR2025,1092500.000000,120,OPTIDX,NFO,5.000000
77770,MIDCPNIFTY24APR2510875PE,MIDCPNIFTY,24APR2025,1087500.000000,120,OPTIDX,NFO,5.000000
77771,MIDCPNIFTY24APR2510900CE,MIDCPNIFTY,24APR2025,1090000.000000,120,OPTIDX,NFO,5.000000
77869,MIDCPNIFTY24APR2511600CE,MIDCPNIFTY,24APR2025,1160000.000000,120,OPTIDX,NFO,5.000000
77862,MIDCPNIFTY24APR2511550PE,MIDCPNIFTY,24APR2025,1155000.000000,120,OPTIDX,NFO,5.000000
77871,MIDCPNIFTY24APR2511625CE,MIDCPNIFTY,24APR2025,1162500.000000,120,OPTIDX,NFO,5.000000
77909,MIDCPNIFTY24APR2511875PE,MIDCPNIFTY,24APR2025,1187500.000000,120,OPTIDX,NFO,5.000000
77914,MIDCPNIFTY24APR2511950CE,MIDCPNIFTY,24APR2025,1195000.000000,120,OPTIDX,NFO,5.000000
77917,MIDCPNIFTY24APR2511975PE,MIDCPNIFTY,24APR2025,1197500.000000,120,OPTIDX,NFO,5.000000
77919,MIDCPNIFTY24APR2512000PE,MIDCPNIFTY,24APR2025,1200000.000000,120,OPTIDX,NFO,5.000000
77954,MIDCPNIFTY24APR2512300CE,MIDCPNIFTY,24APR2025,1230000.000000,120,OPTIDX,NFO,5.000000
77959,MIDCPNIFTY24APR2512325PE,MIDCPNIFTY,24APR2025,1232500.000000,120,OPTIDX,NFO,5.000000
77985,MIDCPNIFTY24APR2512500CE,MIDCPNIFTY,24APR2025,1250000.000000,120,OPTIDX,NFO,5.000000
77982,MIDCPNIFTY24APR2512450PE,MIDCPNIFTY,24APR2025,1245000.000000,120,OPTIDX,NFO,5.000000
78023,MIDCPNIFTY24APR2512575CE,MIDCPNIFTY,24APR2025,1257500.000000,120,OPTIDX,NFO,5.000000
78068,MIDCPNIFTY24APR2512675CE,MIDCPNIFTY,24APR2025,1267500.000000,120,OPTIDX,NFO,5.000000
78103,MIDCPNIFTY24APR2512725CE,MIDCPNIFTY,24APR2025,1272500.000000,120,OPTIDX,NFO,5.000000
78163,MIDCPNIFTY24APR2512850PE,MIDCPNIFTY,24APR2025,1285000.000000,120,OPTIDX,NFO,5.000000
78229,MIDCPNIFTY24APR2513100CE,MIDCPNIFTY,24APR2025,1310000.000000,120,OPTIDX,NFO,5.000000
79200,NIFTY24APR2520400CE,NIFTY,24APR2025,2040000.000000,75,OPTIDX,NFO,5.000000
79238,NIFTY24APR2521200PE,NIFTY,24APR2025,2120000.000000,75,OPTIDX,NFO,5.000000
79245,NIFTY24APR2521250CE,NIFTY,24APR2025,2125000.000000,75,OPTIDX,NFO,5.000000
79279,NIFTY24APR2521950CE,NIFTY,24APR2025,2195000.000000,75,OPTIDX,NFO,5.000000
79228,NIFTY24APR2520950PE,NIFTY,24APR2025,2095000.000000,75,OPTIDX,NFO,5.000000
79385,NIFTY24APR2522350PE,NIFTY,24APR2025,2235000.000000,75,OPTIDX,NFO,5.000000
79390,NIFTY24APR2522450CE,NIFTY,24APR2025,2245000.000000,75,OPTIDX,NFO,5.000000
79394,NIFTY24APR2522550CE,NIFTY,24APR2025,2255000.000000,75,OPTIDX,NFO,5.000000
79395,NIFTY24APR2522550PE,NIFTY,24APR2025,2255000.000000,75,OPTIDX,NFO,5.000000
79435,NIFTY24APR2523050PE,NIFTY,24APR2025,2305000.000000,75,OPTIDX,NFO,5.000000
79427,NIFTY24APR2522950PE,NIFTY,24APR2025,2295000.000000,75,OPTIDX,NFO,5.000000
79436,NIFTY24APR2523100CE,NIFTY,24APR2025,2310000.000000,75,OPTIDX,NFO,5.000000
79440,NIFTY24APR2523200CE,NIFTY,24APR2025,2320000.000000,75,OPTIDX,NFO,5.000000
79504,NIFTY24APR2523550PE,NIFTY,24APR2025,2355000.000000,75,OPTIDX,NFO,5.000000
79506,NIFTY24APR2523600PE,NIFTY,24APR2025,2360000.000000,75,OPTIDX,NFO,5.000000
79509,NIFTY24APR2523700CE,NIFTY,24APR2025,2370000.000000,75,OPTIDX,NFO,5.000000
79502,NIFTY24APR2523500PE,NIFTY,24APR2025,2350000.000000,75,OPTIDX,NFO,5.000000
79554,NIFTY24APR2524100PE,NIFTY,24APR2025,2410000.000000,75,OPTIDX,NFO,5.000000
79515,NIFTY24APR2523850CE,NIFTY,24APR2025,2385000.000000,75,OPTIDX,NFO,5.000000
79635,NIFTY24APR2524350PE,NIFTY,24APR2025,2435000.000000,75,OPTIDX,NFO,5.000000
79638,NIFTY24APR2524450CE,NIFTY,24APR2025,2445000.000000,75,OPTIDX,NFO,5.000000
79645,NIFTY24APR2524600PE,NIFTY,24APR2025,2460000.000000,75,OPTIDX,NFO,5.000000
79640,NIFTY24APR2524500CE,NIFTY,24APR2025,2450000.000000,75,OPTIDX,NFO,5.000000
79641,NIFTY24APR2524500PE,NIFTY,24APR2025,2450000.000000,75,OPTIDX,NFO,5.000000
79675,NIFTY24APR2524800PE,NIFTY,24APR2025,2480000.000000,75,OPTIDX,NFO,5.000000
79748,NIFTY24APR2525450CE,NIFTY,24APR2025,2545000.000000,75,OPTIDX,NFO,5.000000
79726,NIFTY24APR2525000PE,NIFTY,24APR2025,2500000.000000,75,OPTIDX,NFO,5.000000
80452,NIFTYNXT5024APR2547500CE,NIFTYNXT50,24APR2025,4750000.000000,25,OPTIDX,NFO,5.000000
80772,NIFTYNXT5024APR2551500CE,NIFTYNXT50,24APR2025,5150000.000000,25,OPTIDX,NFO,5.000000
80795,NIFTYNXT5024APR2552500PE,NIFTYNXT50,24APR2025,5250000.000000,25,OPTIDX,NFO,5.000000
80962,NIFTYNXT5024APR2554200CE,NIFTYNXT50,24APR2025,5420000.000000,25,OPTIDX,NFO,5.000000
81044,NIFTYNXT5024APR2555200CE,NIFTYNXT50,24APR2025,5520000.000000,25,OPTIDX,NFO,5.000000
81062,NIFTYNXT5024APR2556000CE,NIFTYNXT50,24APR2025,5600000.000000,25,OPTIDX,NFO,5.000000
81105,NIFTYNXT5024APR2557900PE,NIFTYNXT50,24APR2025,5790000.000000,25,OPTIDX,NFO,5.000000
81106,NIFTYNXT5024APR2558000CE,NIFTYNXT50,24APR2025,5800000.000000,25,OPTIDX,NFO,5.000000
81078,NIFTYNXT5024APR2556700CE,NIFTYNXT50,24APR2025,5670000.000000,25,OPTIDX,NFO,5.000000
81165,NIFTYNXT5024APR2559000CE,NIFTYNXT50,24APR2025,5900000.000000,25,OPTIDX,NFO,5.000000
81168,NIFTYNXT5024APR2559100PE,NIFTYNXT50,24APR2025,5910000.000000,25,OPTIDX,NFO,5.000000
81123,NIFTYNXT5024APR2558700CE,NIFTYNXT50,24APR2025,5870000.000000,25,OPTIDX,NFO,5.000000
81126,NIFTYNXT5024APR2558800PE,NIFTYNXT50,24APR2025,5880000.000000,25,OPTIDX,NFO,5.000000
81169,NIFTYNXT5024APR2559200CE,NIFTYNXT50,24APR2025,5920000.000000,25,OPTIDX,NFO,5.000000
81198,NIFTYNXT5024APR2560100CE,NIFTYNXT50,24APR2025,6010000.000000,25,OPTIDX,NFO,5.000000
81202,NIFTYNXT5024APR2560200CE,NIFTYNXT50,24APR2025,6020000.000000,25,OPTIDX,NFO,5.000000
81232,NIFTYNXT5024APR2561000PE,NIFTYNXT50,24APR2025,6100000.000000,25,OPTIDX,NFO,5.000000
81282,NIFTYNXT5024APR2562100CE,NIFTYNXT50,24APR2025,6210000.000000,25,OPTIDX,NFO,5.000000
81396,NIFTYNXT5024APR2563100CE,NIFTYNXT50,24APR2025,6310000.000000,25,OPTIDX,NFO,5.000000
81444,NIFTYNXT5024APR2563200CE,NIFTYNXT50,24APR2025,6320000.000000,25,OPTIDX,NFO,5.000000
81570,NIFTYNXT5024APR2565800CE,NIFTYNXT50,24APR2025,6580000.000000,25,OPTIDX,NFO,5.000000
81547,NIFTYNXT5024APR2564700PE,NIFTYNXT50,24APR2025,6470000.000000,25,OPTIDX,NFO,5.000000
81569,NIFTYNXT5024APR2565700PE,NIFTYNXT50,24APR2025,6570000.000000,25,OPTIDX,NFO,5.000000
81524,NIFTYNXT5024APR2563800PE,NIFTYNXT50,24APR2025,6380000.000000,25,OPTIDX,NFO,5.000000
81577,NIFTYNXT5024APR2566100PE,NIFTYNXT50,24APR2025,6610000.000000,25,OPTIDX,NFO,5.000000
81579,NIFTYNXT5024APR2566200PE,NIFTYNXT50,24APR2025,6620000.000000,25,OPTIDX,NFO,5.000000
81584,NIFTYNXT5024APR2566500CE,NIFTYNXT50,24APR2025,6650000.000000,25,OPTIDX,NFO,5.000000
81582,NIFTYNXT5024APR2566400CE,NIFTYNXT50,24APR2025,6640000.000000,25,OPTIDX,NFO,5.000000
81791,NIFTYNXT5024APR2567100CE,NIFTYNXT50,24APR2025,6710000.000000,25,OPTIDX,NFO,5.000000
81864,NIFTYNXT5024APR2568000PE,NIFTYNXT50,24APR2025,6800000.000000,25,OPTIDX,NFO,5.000000
81927,NIFTYNXT5024APR2569500PE,NIFTYNXT50,24APR2025,6950000.000000,25,OPTIDX,NFO,5.000000
82042,NIFTYNXT5024APR2571000PE,NIFTYNXT50,24APR2025,7100000.000000,25,OPTIDX,NFO,5.000000
82082,NIFTYNXT5024APR2572000PE,NIFTYNXT50,24APR2025,7200000.000000,25,OPTIDX,NFO,5.000000
